Incident Number,Close Code
20069971,ADVI
20069981,ADVI
20069995,ADVI
20070018,ADVI
20070040,ADVI
20070055,ADVI
20070071,ADVI
20070113,ADVI
20070174,ADVI
20070386,ADVI
20070443,ADVI
20070477,ADVI
20070551,ADVI
20070638,ADVI
20070669,ADVI
20070722,ADVI
20070735,ADVI
20070746,ADVI
20070755,ADVI
20070762,ADVI
20070782,ADVI
20070790,ADVI
20070806,ADVI
20070818,ADVI
20070858,ADVI
20070861,ADVI
20070864,ADVI
20070915,ADVI
20071110,ADVI
20071156,ADVI
20071162,ADVI
20071221,ADVI
20071314,ADVI
20071410,ADVI
20071428,ADVI
20071520,ADVI
20071527,ADVI
20071556,ADVI
20071659,ADVI
20071674,ADVI
20071680,ADVI
20071710,ADVI
20071747,ADVI
20071792,ADVI
20071917,ADVI
20071950,ADVI
20072232,ADVI
20072340,ADVI
20072432,ADVI
20072448,ADVI
20072561,ADVI
20072563,ADVI
20072602,ADVI
20072636,ADVI
20072671,ADVI
20072675,ADVI
20072684,ADVI
20072699,ADVI
20072761,ADVI
20072862,ADVI
20072865,ADVI
20073205,ADVI
20073277,ADVI
20073347,ADVI
20073517,ADVI
20073537,ADVI
20073540,ADVI
20073560,ADVI
20073566,ADVI
20073597,ADVI
20073646,ADVI
20073679,ADVI
20073727,ADVI
20073756,ADVI
20073969,ADVI
20074232,ADVI
20074260,ADVI
20074336,ADVI
20074384,ADVI
20074436,ADVI
20074463,ADVI
20074525,ADVI
20074526,ADVI
20074554,ADVI
20074573,ADVI
20074574,ADVI
20074611,ADVI
20074621,ADVI
20074624,ADVI
20074645,ADVI
20074657,ADVI
20074713,ADVI
20074815,ADVI
20074837,ADVI
20074892,ADVI
20075236,ADVI
20075261,ADVI
20075424,ADVI
20075454,ADVI
20075561,ADVI
20075690,ADVI
20075711,ADVI
20075771,ADVI
20075811,ADVI
20075833,ADVI
20075885,ADVI
20075897,ADVI
20075906,ADVI
20075989,ADVI
20076075,ADVI
20076081,ADVI
20076221,ADVI
20076224,ADVI
20076246,ADVI
20076635,ADVI
20076736,ADVI
20076794,ADVI
20076809,ADVI
20076910,ADVI
20077340,ADVI
20077405,ADVI
20077455,ADVI
20077476,ADVI
20077485,ADVI
20077517,ADVI
20077534,ADVI
20077546,ADVI
20077577,ADVI
20077587,ADVI
20077596,ADVI
20077602,ADVI
20077759,ADVI
20077769,ADVI
20078144,ADVI
20078170,ADVI
20078257,ADVI
20078320,ADVI
20078350,ADVI
20078404,ADVI
20078538,ADVI
20078638,ADVI
20078656,ADVI
20078679,ADVI
20078891,ADVI
20078934,ADVI
20078948,ADVI
20079003,ADVI
20079030,ADVI
20079071,ADVI
20079157,ADVI
20079178,ADVI
20079183,ADVI
20079252,ADVI
20079432,ADVI
20079689,ADVI
20079719,ADVI
20079822,ADVI
20079919,ADVI
20079975,ADVI
20080015,ADVI
20080093,ADVI
20080414,ADVI
20080421,ADVI
20080445,ADVI
20080461,ADVI
20080573,ADVI
20080603,ADVI
20080650,ADVI
20080999,ADVI
